"Music","Slow.songs.or.fast.songs","Dance","Folk","Country","Classical.music","Musical","Pop","Rock","Metal.or.Hardrock","Punk","Hiphop..Rap","Reggae..Ska","Swing..Jazz","Rock.n.roll","Alternative","Latino","Techno..Trance","Opera","Movies","Horror","Thriller","Comedy","Romantic","Sci.fi","War","Fantasy.Fairy.tales","Animated","Documentary","Western","Action","History","Psychology","Politics","Mathematics","Physics","Internet","PC","Economy.Management","Biology","Chemistry","Reading","Geography","Foreign.languages","Medicine","Law","Cars","Art.exhibitions","Religion","Countryside..outdoors","Dancing","Musical.instruments","Writing","Passive.sport","Active.sport","Gardening","Celebrities","Shopping","Science.and.technology","Theatre","Fun.with.friends","Adrenaline.sports","Pets","Flying","Storm","Darkness","Heights","Spiders","Snakes","Rats","Ageing","Dangerous.dogs","Fear.of.public.speaking","Smoking","Alcohol","Healthy.eating","Daily.events","Prioritising.workload","Writing.notes","Workaholism","Thinking.ahead","Final.judgement","Reliability","Keeping.promises","Loss.of.interest","Friends.versus.money","Funniness","Fake","Criminal.damage","Decision.making","Elections","Self.criticism","Judgment.calls","Hypochondria","Empathy","Eating.to.survive","Giving","Compassion.to.animals","Borrowed.stuff","Loneliness","Cheating.in.school","Health","Changing.the.past","God","Dreams","Charity","Number.of.friends","Punctuality","Lying","Waiting","New.environment","Mood.swings","Appearence.and.gestures","Socializing","Achievements","Responding.to.a.serious.letter","Children","Assertiveness","Getting.angry","Knowing.the.right.people","Public.speaking","Unpopularity","Life.struggles","Happiness.in.life","Energy.levels","Small...big.dogs","Personality","Finding.lost.valuables","Getting.up","Interests.or.hobbies","Parents_.advice","Questionnaires.or.polls","Internet.usage","Finances","Shopping.centres","Branded.clothing","Entertainment.spending","Spending.on.looks","Spending.on.gadgets","Spending.on.healthy.eating","Age","Height","Weight","Number.of.siblings","Gender","Left...right.handed","Education","Only.child","Village...town","House...block.of.flats","Recoded Age_1"
3,4,2,1,3,1,1,3,4,2,4,4,4,3,1,1,1,1,1,5,1,4,5,4,4,2,2,3,3,1,4,4,2,4,4,2,4,4,4,3,2,3,2,1,2,3,2,2,1,2,1,1,2,3,3,1,2,1,3,2,4,2,5,2,1,2,4,2,2,2,1,2,4,4,1,2,3,2,1,2,4,2,4,4,2,2,5,2,4,3,5,4,3,3,4,4,3,5,4,1,2,3,1,2,3,1,2,2,2,2,2,4,2,2,4,4,3,2,4,2,4,1,1,4,3,4,3,1,4,3,3,1,3,4,2,4,3,3,4,3,22,189,82,2,2,2,3,1,1,1,2
5,3,2,4,3,5,4,3,5,3,2,3,3,5,5,4,3,1,4,5,4,4,4,2,4,4,3,3,4,4,4,5,2,5,3,4,4,4,3,2,2,5,4,5,3,5,4,3,1,5,1,4,2,3,5,1,1,2,5,4,4,3,3,1,2,1,2,1,1,1,1,1,2,4,3,3,5,3,3,5,4,1,5,5,2,4,3,2,2,3,5,4,3,1,4,2,4,4,5,3,2,3,2,1,4,3,3,2,3,3,3,3,2,3,3,4,4,4,2,3,3,4,2,4,4,3,3,3,1,3,4,3,3,2,1,2,3,2,4,5,22,177,75,1,2,2,3,1,1,1,2
5,4,2,4,2,3,2,4,4,2,4,1,3,1,3,3,1,3,2,5,2,4,5,2,4,5,4,4,4,5,3,3,3,4,2,2,5,5,3,4,1,3,1,2,1,1,3,2,1,3,1,3,1,4,2,1,1,1,5,2,5,1,1,3,1,1,3,1,1,1,1,4,2,4,1,2,3,4,5,5,5,1,4,4,4,3,2,2,1,5,4,5,5,1,2,5,1,5,3,2,5,1,1,1,3,3,3,1,2,4,1,2,3,1,3,4,3,4,3,4,5,5,1,5,2,1,3,4,1,4,3,1,4,5,1,1,5,2,2,1,22,173,76,3,2,2,3,1,1,2,2
5,4,4,3,2,4,2,2,5,3,4,3,3,4,5,3,1,3,3,5,3,5,4,2,5,5,5,5,3,5,5,2,1,4,3,1,5,5,4,1,1,1,1,4,1,2,5,1,1,2,1,3,1,2,3,1,1,4,5,1,5,3,1,2,1,1,2,3,3,1,2,3,2,4,1,3,2,4,2,5,4,3,5,5,2,2,4,2,1,4,5,2,5,2,4,1,3,2,4,2,5,2,2,4,4,1,4,1,3,3,5,1,3,3,4,2,3,5,1,5,2,2,1,4,4,3,4,1,2,4,4,3,4,2,5,5,4,4,5,5,22,193,86,6,2,2,5,1,2,2,2
5,3,5,3,3,4,4,4,4,3,2,4,4,4,3,3,3,2,4,4,2,3,4,4,4,4,4,3,4,4,4,3,4,2,3,5,3,5,3,3,1,3,3,4,2,3,5,3,1,5,5,1,1,5,5,1,1,3,5,5,5,5,5,1,3,1,1,1,2,1,5,2,1,3,3,3,3,3,3,5,5,1,4,4,2,5,3,2,2,2,2,5,5,1,4,3,5,5,5,2,3,3,2,1,4,2,4,1,2,3,4,2,3,3,3,3,3,3,1,5,3,3,1,5,5,3,4,3,3,5,3,2,2,3,2,4,4,4,4,5,22,176,70,1,2,2,4,2,2,2,2
5,1,2,4,1,2,1,1,1,1,1,1,1,2,1,3,3,4,2,4,1,2,5,5,5,1,3,1,1,1,3,1,1,5,1,1,4,3,1,1,1,5,5,5,1,5,3,3,3,5,5,5,5,1,1,3,5,5,5,2,4,1,1,5,5,1,3,5,5,5,1,5,1,4,2,4,3,5,5,5,5,5,5,5,5,5,1,1,1,5,5,5,5,1,1,1,3,1,5,1,3,5,1,5,3,1,3,1,4,1,5,5,5,5,1,1,5,5,1,1,5,5,1,5,5,1,3,5,1,5,4,3,3,5,5,5,1,5,5,5,22,168,58,1,1,2,4,2,2,2,2
5,3,1,5,5,2,2,3,5,1,1,1,2,1,5,3,2,1,2,5,3,4,5,3,3,5,5,5,5,4,4,3,2,1,1,1,4,3,1,1,1,2,2,3,1,3,3,2,2,4,1,5,2,2,1,1,3,3,2,3,4,1,2,2,3,3,3,4,4,4,3,5,1,3,3,2,3,2,3,2,2,2,4,4,3,4,2,3,2,3,2,3,3,1,3,2,3,2,4,3,3,3,2,4,3,1,3,1,2,3,5,2,3,3,2,1,4,3,1,4,4,3,3,3,3,3,3,2,4,3,3,1,3,4,3,2,2,2,2,2,22,178,66,0,2,2,4,2,1,1,2
5,5,5,3,1,2,3,5,4,4,3,5,3,2,3,3,2,4,3,5,5,5,5,1,5,5,5,5,3,3,5,5,3,1,1,2,5,5,3,3,1,1,3,5,3,3,5,3,3,5,5,2,3,5,5,3,1,5,1,1,5,5,5,5,5,5,5,5,1,1,5,1,3,4,2,3,5,5,5,4,5,5,5,5,3,5,5,1,3,5,5,2,5,1,5,3,5,5,5,3,2,5,1,5,5,4,5,1,2,1,3,2,5,3,3,1,5,1,2,5,5,3,5,3,4,3,5,5,5,5,5,5,3,3,5,5,5,5,5,5,22,173,80,2,2,2,3,1,1,1,2
5,4,2,5,4,5,2,2,5,4,3,1,2,3,5,5,2,1,1,5,2,1,4,4,3,4,5,5,5,2,3,5,5,5,3,4,5,5,5,2,2,1,5,4,1,2,3,4,4,5,2,1,2,5,3,2,1,2,4,1,5,3,1,1,1,1,3,2,5,1,1,1,2,3,3,2,3,1,1,5,5,5,3,3,2,5,2,1,1,4,4,5,5,1,5,1,2,5,4,4,2,3,1,3,3,2,3,2,3,4,5,3,1,4,4,5,5,5,1,4,2,3,2,5,3,3,3,3,4,5,1,3,3,3,4,3,2,1,2,5,22,189,68,1,2,2,3,1,2,2,2
5,3,3,1,1,4,3,3,3,3,1,2,2,1,2,1,1,1,2,4,1,3,5,4,1,1,3,2,3,1,3,2,4,2,3,1,5,1,1,5,4,2,3,3,2,2,2,1,1,5,3,3,1,5,5,4,1,5,5,4,5,5,5,1,1,1,2,2,1,1,3,2,3,4,3,4,3,1,2,3,4,2,4,5,1,5,3,1,2,4,1,2,3,1,4,3,4,5,4,2,3,3,3,3,4,3,4,2,2,1,3,2,5,3,3,2,3,1,3,5,5,2,2,4,5,4,4,2,3,5,4,4,3,5,5,4,3,4,4,3,22,171,56,3,1,2,4,1,1,1,2
5,4,2,2,1,1,4,3,4,3,4,4,5,3,2,5,2,5,1,4,2,4,5,2,1,1,4,4,3,1,4,1,4,2,3,1,5,3,3,2,2,2,2,2,1,3,2,2,1,3,2,1,1,5,4,2,3,5,3,4,5,3,5,2,2,3,3,5,5,3,4,5,4,1,1,3,3,3,4,3,2,3,4,4,3,5,3,1,2,3,4,3,4,1,5,3,4,4,5,3,3,4,5,2,3,2,4,2,2,2,3,4,3,3,3,3,4,4,1,3,5,5,5,4,4,3,4,3,2,3,4,5,3,4,4,4,5,3,3,2,22,164,55,1,1,2,3,1,1,1,2
3,3,4,3,1,3,3,2,3,2,1,4,4,4,3,3,3,4,2,5,4,3,3,2,4,4,3,2,4,2,4,5,4,4,3,2,3,2,3,2,2,4,5,5,2,2,1,1,2,5,2,1,2,5,2,1,1,2,3,2,5,3,1,2,2,2,2,4,4,2,3,3,2,3,1,2,4,4,3,3,4,3,4,5,3,3,4,4,4,4,4,5,4,1,3,2,3,2,2,3,5,3,2,4,4,2,4,1,2,1,2,3,4,3,4,4,3,4,3,5,4,3,1,4,4,4,4,3,4,4,2,2,3,5,3,4,4,3,2,3,22,172,70,3,2,2,4,1,1,1,2
5,4,2,1,1,3,4,5,4,1,1,5,3,4,4,2,3,1,1,5,4,5,5,3,5,2,2,2,3,1,5,5,5,5,2,2,5,5,4,1,1,3,2,3,1,5,3,1,3,3,3,3,5,4,3,2,1,1,5,3,4,3,4,2,1,4,2,1,1,1,1,2,2,4,3,3,5,1,4,3,2,3,4,3,4,5,4,2,4,2,5,3,5,1,5,1,3,4,3,3,5,4,3,4,3,3,3,3,2,2,5,3,4,3,4,3,5,4,5,5,3,3,3,2,4,2,4,3,4,5,4,3,4,3,2,4,4,2,5,5,22,190,80,1,2,2,4,1,1,1,2
4,4,4,2,3,2,2,5,4,4,2,3,1,4,4,3,3,3,1,5,5,4,5,3,5,4,3,4,3,2,4,4,4,3,2,3,3,1,4,2,2,1,3,3,1,2,3,2,3,4,3,1,1,5,5,1,2,2,4,1,5,4,3,1,1,1,2,3,2,2,1,2,1,2,1,1,3,1,2,4,2,1,4,5,2,5,4,5,2,4,3,3,4,1,4,2,1,5,4,2,5,1,1,5,3,1,5,3,1,3,4,2,5,5,3,4,3,3,1,4,2,3,1,5,5,5,4,3,3,4,3,2,3,5,3,1,1,1,1,3,22,182,71,1,2,2,3,1,2,2,2
4,3,3,2,1,2,2,5,4,1,2,2,1,2,3,2,2,1,2,5,3,4,5,2,4,3,4,4,5,1,4,2,2,1,2,2,4,4,1,2,1,2,3,1,2,1,4,1,4,4,1,1,1,3,1,1,2,2,4,2,4,1,4,4,1,2,2,1,1,1,2,3,2,3,2,2,2,3,3,2,4,5,4,5,2,4,4,3,1,5,3,4,4,3,3,5,2,5,5,4,3,3,3,4,3,2,3,1,3,2,3,3,3,2,3,4,3,2,1,3,4,2,1,3,4,3,3,1,3,2,4,2,3,4,2,4,2,2,2,1,22,185,82,1,2,2,3,1,2,2,2
5,3,4,1,1,3,2,4,4,1,1,1,4,5,3,1,2,5,1,5,1,3,5,5,4,1,5,5,4,1,4,3,5,4,1,1,3,1,1,3,1,4,3,4,1,1,3,4,1,5,3,1,1,2,5,5,2,5,5,4,5,3,5,5,3,1,5,1,5,1,5,1,1,1,3,4,3,5,5,5,3,1,5,5,1,5,3,1,5,3,5,3,5,1,5,1,1,4,5,3,3,5,1,3,3,1,3,2,2,2,5,5,5,5,3,3,5,4,5,3,1,2,2,4,5,1,4,5,2,5,2,1,3,5,5,5,5,4,4,5,22,164,64,1,1,2,3,1,2,2,2
5,3,4,2,2,1,1,3,3,2,1,4,4,4,2,2,3,4,2,5,4,4,4,4,2,5,5,5,3,1,2,2,4,2,2,2,4,4,4,4,2,3,3,3,2,2,4,2,2,4,2,2,1,4,3,4,4,4,2,2,4,4,4,3,4,4,5,2,2,4,3,2,3,1,2,3,3,2,3,3,3,4,3,4,4,4,3,2,3,3,3,2,4,1,1,1,5,5,4,3,4,4,5,3,3,1,3,2,2,3,3,3,4,3,3,3,5,3,3,3,3,4,4,3,3,3,3,1,5,3,3,2,2,4,3,3,3,3,3,3,22,162,60,0,1,2,3,1,2,1,2
4,3,4,4,2,5,5,3,3,2,2,2,2,1,1,3,3,3,5,4,1,3,4,2,5,1,4,2,5,1,4,3,1,2,4,5,4,3,1,5,5,5,3,1,5,1,2,4,1,5,2,3,1,4,4,4,2,5,5,5,5,1,5,1,2,2,5,1,1,1,3,5,4,4,3,3,3,4,3,5,4,3,4,5,5,4,5,4,5,5,5,5,2,1,3,4,1,3,4,5,4,4,5,4,4,2,2,2,1,2,2,5,4,2,1,4,3,4,4,4,5,5,4,2,2,3,2,4,5,2,4,2,4,4,5,4,2,4,3,2,22,180,89,0,2,2,3,2,1,2,2
4,3,3,1,2,3,4,4,4,1,1,3,2,2,3,1,3,2,2,5,4,4,5,3,4,4,4,5,4,2,4,2,2,2,1,1,4,4,3,1,1,1,1,3,1,1,2,1,1,2,1,1,1,3,5,1,2,2,3,1,5,1,1,1,1,1,2,2,1,1,1,2,2,4,3,3,2,2,1,1,3,1,1,2,2,5,4,1,1,2,4,1,3,1,4,3,2,1,5,1,5,3,3,3,3,2,5,1,2,3,3,2,3,2,2,3,3,3,3,3,4,2,1,4,3,3,4,2,3,4,3,3,3,3,3,4,3,2,2,4,22,189,64,1,2,1,3,1,1,1,2
5,4,4,2,2,3,2,3,3,2,2,4,3,3,3,3,4,4,3,5,3,4,5,3,3,4,3,3,4,5,5,5,3,5,1,1,5,4,5,1,1,2,5,5,1,4,4,2,2,5,1,1,1,5,3,1,1,3,2,3,4,2,2,1,1,1,2,1,3,1,2,3,2,4,3,4,3,4,5,4,5,3,4,4,5,3,4,2,2,3,5,5,5,2,3,2,3,3,3,2,2,3,3,5,3,1,5,1,1,4,4,4,3,5,3,4,2,2,4,4,2,1,1,4,4,3,3,3,5,4,3,3,3,5,4,4,3,3,3,4,22,171,81,1,2,2,3,1,1,2,2
5,3,3,2,2,3,2,3,5,5,2,1,3,4,5,2,4,1,4,5,4,4,5,2,3,3,5,5,4,5,4,3,2,3,1,1,4,1,2,1,1,5,4,5,4,4,2,1,4,5,3,1,1,4,1,1,2,3,5,3,5,2,5,1,1,3,3,2,3,4,1,2,2,2,3,3,5,1,5,3,4,3,5,3,2,5,5,2,1,5,5,3,3,1,5,3,3,5,5,3,3,2,2,4,3,3,2,2,3,4,5,3,4,4,4,4,5,5,5,4,2,4,3,4,4,1,3,3,3,2,4,3,3,5,2,1,3,2,2,4,22,165,52,0,1,1,4,2,2,1,2
5,3,5,2,2,3,2,2,2,2,1,5,2,3,2,3,2,4,1,5,2,2,5,2,4,1,5,5,5,3,3,1,3,3,5,3,5,5,4,1,1,1,1,3,1,4,4,2,1,5,4,4,1,5,5,1,1,2,4,1,5,5,4,1,1,1,1,1,1,1,1,2,1,2,3,4,3,2,5,4,5,5,5,4,3,5,4,1,1,4,5,5,5,1,4,4,4,4,5,1,2,1,1,5,5,1,3,1,3,3,4,2,3,3,4,4,3,2,1,5,1,3,4,5,3,3,4,5,3,4,3,3,3,4,2,2,4,1,1,5,22,176,74,3,2,2,3,1,1,1,2
5,3,3,3,3,2,3,3,3,1,1,4,4,4,4,4,4,4,3,4,2,2,5,5,4,3,3,2,4,2,4,3,4,3,3,3,4,4,3,3,3,2,3,4,3,3,4,4,2,5,5,4,1,2,4,2,4,4,3,4,5,2,5,2,2,5,5,2,3,5,5,4,3,4,3,5,5,5,5,5,4,2,4,4,2,5,4,1,1,4,5,3,3,1,5,5,5,5,5,3,5,5,2,4,4,3,3,1,2,1,3,4,4,5,2,5,5,5,4,5,5,4,4,4,4,1,3,3,3,4,4,4,3,3,4,3,2,4,1,5,22,165,57,2,1,2,4,1,1,1,2
4,3,2,2,1,3,4,5,4,2,1,3,2,4,4,3,4,1,4,4,3,3,4,4,1,2,3,3,3,2,1,3,5,2,1,1,5,3,1,2,2,5,2,4,2,2,1,3,1,3,1,1,2,4,2,3,4,3,2,3,4,1,5,3,1,1,3,4,3,1,3,3,2,4,3,4,4,4,5,3,5,5,4,4,2,5,2,3,1,5,2,4,3,2,3,4,3,5,4,4,4,4,3,3,4,1,2,3,2,3,2,4,4,3,4,3,4,4,4,4,4,3,3,3,2,4,2,3,5,2,3,3,2,4,2,2,3,3,1,4,22,170,52,2,1,2,3,1,1,1,2
5,4,5,1,2,4,3,3,5,3,4,3,5,4,4,5,3,3,2,5,3,3,5,4,4,4,4,5,5,2,4,4,5,3,4,5,5,3,2,3,1,2,4,5,5,3,4,5,3,5,4,5,3,5,5,2,3,5,5,5,5,5,5,1,4,1,1,1,5,1,1,1,3,4,3,3,2,3,5,4,4,5,4,5,1,5,4,2,2,2,5,4,5,1,5,1,5,5,4,1,3,4,1,4,4,3,4,3,3,4,5,2,4,4,3,3,5,4,1,5,2,4,3,4,4,4,4,2,4,5,4,3,3,3,4,3,4,3,3,3,22,172,60,1,1,2,4,1,2,1,2
4,3,3,3,4,2,2,4,4,2,3,2,4,2,4,1,4,1,1,3,1,2,2,4,2,1,4,4,5,3,3,3,2,1,1,1,3,1,1,1,1,3,1,3,1,1,2,2,2,4,1,1,1,3,2,2,3,3,2,3,3,2,5,3,2,4,5,2,5,4,1,4,3,4,3,3,3,4,4,3,4,4,5,4,3,4,2,1,2,5,1,3,5,2,5,1,3,5,5,4,2,4,1,4,3,2,2,2,3,1,3,4,3,2,2,3,5,2,2,3,3,5,5,4,3,2,3,4,2,3,3,3,3,4,3,1,1,2,1,4,22,170,55,1,1,2,3,1,2,1,2
2,3,2,2,2,2,2,2,4,4,4,3,3,3,3,4,2,1,1,1,1,1,4,5,2,2,4,4,4,2,2,1,2,2,3,3,4,5,4,2,2,2,1,3,2,2,2,2,1,2,1,1,1,4,4,1,1,1,4,3,5,4,2,1,1,1,2,1,1,1,1,1,2,4,1,5,3,1,4,3,4,3,5,5,4,4,4,2,3,3,5,5,4,3,3,1,1,2,4,3,4,5,2,3,3,2,3,3,2,2,2,3,4,3,4,4,2,4,2,4,4,5,3,3,3,5,3,3,3,3,4,2,3,1,1,5,4,5,5,5,22,186,65,0,2,2,4,2,1,1,2
5,4,2,3,2,5,4,2,5,4,5,1,3,3,5,5,3,2,3,5,4,5,5,4,1,5,3,4,5,2,5,3,1,1,1,3,4,4,1,5,5,5,1,4,5,1,4,3,5,5,1,5,3,5,1,2,1,3,5,4,5,5,3,1,1,2,3,1,3,1,1,3,4,4,3,3,1,3,5,5,3,3,4,3,1,5,2,4,1,3,5,3,3,1,5,1,3,5,5,4,5,3,4,5,3,2,2,2,3,4,5,5,4,3,2,3,5,2,1,2,5,4,4,2,3,3,3,3,2,3,2,3,2,2,2,2,2,2,3,1,22,170,60,2,2,2,3,1,1,1,2
5,3,5,5,2,5,3,3,3,1,1,5,1,5,4,5,5,1,4,4,3,4,5,4,4,4,5,5,5,3,3,4,5,2,4,3,3,3,2,3,2,2,2,2,5,3,5,5,5,2,5,1,3,2,5,4,2,5,5,5,5,5,1,1,1,1,1,1,1,1,1,2,1,3,3,4,5,3,4,4,3,2,4,4,2,5,2,2,2,3,5,3,4,2,5,3,4,3,4,2,3,3,2,5,3,5,3,1,1,3,4,2,4,3,2,1,5,3,3,5,1,3,2,4,4,5,3,1,3,3,3,3,2,4,3,3,3,3,3,3,22,175,86,6,1,1,4,1,1,1,2
1,1,2,3,4,3,3,2,2,5,2,2,2,3,4,4,3,2,3,4,4,4,4,4,4,4,4,4,4,4,4,3,2,4,3,1,1,1,1,4,4,4,4,4,5,3,3,3,3,4,5,5,5,5,3,4,4,4,3,3,3,3,3,2,5,5,3,3,4,2,2,3,4,2,2,3,4,3,2,1,3,5,5,1,4,2,3,4,4,4,3,3,3,3,3,3,2,2,2,1,5,2,4,4,3,2,2,3,1,1,1,1,1,5,5,3,4,3,3,3,3,3,3,4,4,1,2,5,3,2,3,1,3,3,3,3,3,3,3,3,22,179,78,2,2,1,5,1,1,1,2
3,2,1,4,4,5,3,2,2,1,1,1,2,4,2,1,3,1,5,5,1,3,4,5,2,2,5,5,3,2,3,1,2,3,5,4,5,4,2,2,1,4,3,2,3,1,1,4,3,4,3,4,4,4,5,3,2,3,1,4,5,2,4,1,3,4,1,4,3,2,5,3,2,1,2,3,3,2,2,1,2,1,4,3,4,3,3,2,1,2,1,1,3,3,2,4,5,4,5,5,4,2,2,1,2,3,3,3,3,3,4,5,2,4,4,1,2,5,2,4,1,2,2,4,5,4,4,2,4,3,2,1,4,2,2,1,4,2,2,1,22,174,61,2,1,1,4,1,2,2,2
5,3,1,3,5,3,1,1,5,3,4,3,3,4,5,5,2,1,1,5,1,3,3,3,1,5,3,4,5,1,5,4,5,5,3,1,4,4,4,2,1,5,5,5,3,3,4,3,5,5,5,5,3,5,5,1,1,1,3,5,5,2,2,1,1,1,1,1,1,1,2,4,3,3,3,3,5,3,4,4,4,2,5,5,3,5,4,1,1,3,5,5,5,1,4,2,5,4,5,3,3,4,3,5,3,4,5,1,2,3,3,2,3,4,1,4,5,2,3,5,3,5,2,4,5,3,3,5,4,5,5,3,3,4,3,2,4,3,3,4,22,189,89,2,2,2,3,1,1,2,2
5,3,3,3,4,5,3,3,4,3,2,2,3,3,5,4,2,2,2,5,3,4,5,5,4,4,4,4,5,2,3,5,3,1,1,1,5,4,3,3,1,5,5,5,4,2,4,4,2,4,4,5,5,1,3,5,5,2,4,5,5,5,1,4,1,2,1,4,4,5,1,5,4,4,3,3,4,5,5,2,3,1,5,4,1,5,5,3,5,3,4,4,4,2,4,1,5,3,3,4,5,4,3,1,4,2,4,3,4,2,3,2,4,5,4,4,3,5,3,5,3,3,1,4,2,3,3,3,5,3,2,2,3,1,1,4,1,2,1,5,22,170,64,1,1,2,4,1,1,1,2
5,3,2,3,4,3,4,2,5,3,3,1,2,4,4,4,3,1,2,5,4,4,3,2,2,3,2,2,3,2,3,4,2,4,1,1,5,4,2,1,1,5,4,4,1,2,2,4,1,4,1,2,4,3,2,1,1,2,4,4,5,4,3,2,2,2,2,2,5,3,3,3,2,4,1,3,5,2,3,3,3,1,4,3,3,5,3,2,2,3,5,4,3,2,4,1,3,4,2,2,5,3,2,1,3,2,5,2,2,3,5,2,4,4,3,3,4,3,2,4,3,5,1,4,3,4,3,3,4,3,3,3,3,4,4,2,5,2,3,3,22,174,83,1,2,2,4,1,2,2,2
4,3,1,2,2,2,2,3,3,1,2,1,2,3,3,2,2,1,2,5,2,4,5,5,4,5,2,2,4,2,4,4,2,5,1,1,4,2,1,1,1,2,3,2,1,3,1,2,2,4,1,1,1,3,1,1,1,2,1,5,4,2,5,1,2,2,4,5,4,2,2,1,2,4,2,1,2,5,3,5,3,2,5,5,4,3,1,1,2,3,5,2,5,1,3,3,4,5,5,2,3,4,2,4,3,1,2,2,2,4,5,3,4,3,2,3,5,3,3,3,5,3,4,3,4,3,3,3,1,3,4,3,2,4,4,1,2,1,1,4,22,173,50,1,1,2,3,1,1,1,2
5,4,4,3,2,2,3,5,3,2,3,3,3,2,2,1,3,1,1,4,2,2,5,5,2,2,5,5,3,2,4,2,2,2,2,1,5,3,3,1,1,3,1,3,1,1,1,4,3,1,2,1,2,3,3,1,4,4,2,2,4,1,2,3,4,4,4,3,4,3,3,4,3,4,1,3,2,1,4,4,3,4,3,3,1,3,3,3,1,4,2,4,4,1,4,1,5,5,4,3,3,3,3,5,4,1,4,1,3,1,1,4,4,3,3,4,5,4,5,4,4,2,5,4,4,3,4,4,3,5,1,1,4,1,4,4,4,4,4,4,22,167,50,1,1,2,3,1,1,1,2
5,4,4,2,1,1,1,4,3,2,4,3,3,2,4,2,3,3,2,4,2,3,4,3,2,4,2,3,4,2,3,4,2,2,3,2,3,2,2,3,3,4,2,3,3,2,4,2,3,4,2,3,2,4,4,2,3,3,4,3,2,3,4,4,3,2,4,3,5,1,3,3,2,2,3,3,2,4,3,1,4,3,2,4,2,2,4,2,3,4,3,2,4,3,4,2,3,4,2,3,2,2,4,3,2,3,3,2,3,2,3,2,4,3,3,2,4,2,3,2,4,3,2,3,4,2,3,4,2,3,4,2,2,4,3,2,3,4,3,2,22,162,55,1,1,2,3,2,2,2,2
5,3,3,2,2,2,2,2,4,3,3,1,2,2,2,5,2,1,2,5,4,4,4,2,2,2,3,3,5,1,5,2,1,3,3,1,5,5,3,1,1,2,2,3,1,1,5,2,3,4,1,1,1,4,4,1,1,2,5,3,4,2,1,3,1,1,2,1,4,2,5,2,3,3,2,1,4,4,3,3,3,3,4,4,1,4,3,1,1,3,4,3,4,1,4,2,2,4,5,2,2,3,1,5,4,1,4,1,3,4,3,3,3,2,2,3,3,5,2,4,4,5,1,4,4,3,3,3,3,4,3,2,3,4,2,3,2,3,2,4,22,183,70,1,2,2,3,1,1,1,2
4,3,3,2,1,5,2,3,4,1,4,4,4,4,3,3,3,2,2,5,5,4,5,4,2,3,3,5,4,2,3,3,2,3,4,3,4,2,2,3,1,4,3,3,2,5,5,2,2,4,2,1,1,4,2,1,3,5,2,4,5,4,5,2,2,2,1,2,2,1,1,2,1,1,3,3,5,3,3,3,3,3,4,4,3,5,4,2,2,3,5,4,3,1,5,4,3,5,4,2,4,3,1,2,3,2,3,2,3,3,2,3,3,2,3,4,4,5,2,3,1,3,4,4,4,4,3,3,5,3,3,3,2,2,3,3,3,3,4,3,22,182,83,2,1,2,3,1,1,1,2
5,2,5,2,3,3,3,4,4,4,4,5,4,2,4,3,4,1,3,3,4,4,4,2,5,5,3,5,2,4,5,4,2,3,5,5,5,5,4,1,1,1,1,4,1,3,3,1,2,5,1,1,1,5,3,3,1,1,5,2,5,5,5,1,1,3,2,1,1,1,1,1,1,1,1,3,2,4,2,3,5,5,4,3,3,1,3,5,5,5,5,4,3,3,1,1,1,5,3,1,2,3,1,5,2,1,5,2,1,1,3,3,3,5,3,3,1,4,3,5,3,1,1,5,3,5,3,1,2,3,3,1,3,1,1,4,4,1,5,3,22,180,70,1,2,2,3,1,1,1,2
5,5,2,1,2,4,3,3,5,5,5,2,1,4,5,4,2,2,3,5,1,4,4,3,5,5,5,5,3,3,5,3,2,1,1,1,5,5,3,2,2,3,2,5,3,3,5,2,1,3,1,5,1,3,3,1,3,2,5,1,5,1,1,3,1,1,2,4,3,3,5,5,3,4,3,3,3,1,1,1,3,2,3,5,4,4,3,4,5,3,3,2,3,3,2,4,3,3,4,4,3,5,5,1,3,3,3,2,3,3,3,4,5,4,4,5,4,4,4,4,4,3,3,3,3,4,4,3,4,4,3,3,3,1,3,3,3,4,3,3,22,193,100,0,2,2,3,2,1,2,2
5,5,5,3,1,3,3,4,1,1,1,3,2,2,2,3,2,4,2,4,5,5,5,4,3,2,2,2,3,2,2,3,4,2,1,1,2,1,2,4,4,3,4,5,5,1,2,2,3,5,5,4,1,5,2,3,5,5,2,3,5,2,5,3,2,4,3,5,5,5,2,4,3,4,3,4,2,3,2,3,2,2,4,5,2,3,3,2,1,2,2,4,3,2,2,1,4,4,4,3,2,3,3,4,3,3,3,2,3,2,3,3,4,4,3,3,3,4,3,3,4,4,4,4,4,1,3,4,2,4,4,2,3,2,3,2,3,4,2,3,22,169,59,2,1,2,4,1,1,1,2
5,3,5,1,4,5,5,3,4,2,1,4,2,5,4,4,2,1,5,5,5,4,5,5,4,5,5,5,3,3,4,2,3,2,4,4,5,5,5,1,1,4,1,5,1,1,5,4,1,1,1,5,1,2,1,1,2,5,5,4,5,1,3,1,1,1,5,2,3,4,1,3,4,1,1,1,2,4,5,3,3,1,5,4,3,1,5,5,1,3,1,4,5,5,2,1,3,1,5,5,1,3,4,1,3,1,3,2,1,1,4,2,5,4,5,3,3,4,4,5,4,1,1,3,1,2,3,1,5,2,3,3,3,1,5,5,5,5,5,5,22,187,82,1,2,2,5,1,1,1,2
